CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713362158,Existing Customer,50.0,M,3,Unknown,Single,$120K +,Blue,33.0,4,1,4,17087.0,0.0,17087.0,0.761,3519.0,70,0.591,0.0
712623258,Attrited Customer,42.0,F,3,Graduate,Married,Less than $40K,Blue,36.0,2,3,3,5505.0,2517.0,2988.0,0.729,2272.0,42,0.448,0.457
708494583,Existing Customer,49.0,F,3,Uneducated,Divorced,Less than $40K,Blue,36.0,4,1,3,1902.0,0.0,1902.0,0.693,3731.0,53,0.893,0.0
718394658,Existing Customer,31.0,F,0,Graduate,Single,Less than $40K,Blue,22.0,3,1,1,4254.0,2464.0,1790.0,0.764,2366.0,62,0.722,0.579
719398158,Existing Customer,51.0,M,2,Unknown,Unknown,$80K - $120K,Blue,39.0,6,1,3,9854.0,1886.0,7968.0,0.921,3912.0,76,0.949,0.191
711885258,Existing Customer,47.0,F,4,High School,Married,Less than $40K,Blue,31.0,5,3,4,7711.0,988.0,6723.0,0.884,2078.0,42,0.68,0.128
789161358,Existing Customer,30.0,F,0,Graduate,Married,Less than $40K,Blue,19.0,3,1,4,3213.0,2517.0,696.0,1.275,2666.0,46,1.0,0.783
787581858,Existing Customer,46.0,M,2,Unknown,Unknown,$120K +,Blue,37.0,3,2,4,3132.0,1466.0,1666.0,0.689,3612.0,59,0.595,0.468
779198133,Existing Customer,45.0,F,3,High School,Divorced,Less than $40K,Blue,33.0,3,3,2,9977.0,2088.0,7889.0,0.65,3530.0,61,0.743,0.209
708314808,Existing Customer,53.0,F,2,College,Married,Unknown,Blue,41.0,5,1,3,5659.0,1393.0,4266.0,0.436,1570.0,40,0.6,0.246
720508233,Attrited Customer,62.0,M,0,Unknown,Single,$40K - $60K,Silver,42.0,3,4,4,17161.0,0.0,17161.0,0.552,1898.0,42,0.556,0.0
717134058,Existing Customer,65.0,F,1,Unknown,Single,Unknown,Blue,36.0,5,1,2,5018.0,1131.0,3887.0,0.624,4028.0,81,0.8,0.225
783366483,Existing Customer,44.0,F,3,Unknown,Married,Unknown,Blue,38.0,4,3,3,11474.0,1063.0,10411.0,0.686,3242.0,74,0.451,0.093
715412583,Existing Customer,51.0,M,3,Post-Graduate,Married,$40K - $60K,Blue,36.0,6,1,4,7925.0,1445.0,6480.0,0.75,3815.0,65,0.806,0.182
719562108,Existing Customer,28.0,F,0,Uneducated,Single,Less than $40K,Silver,20.0,6,3,3,12793.0,1650.0,11143.0,0.783,2671.0,67,0.763,
754457883,Existing Customer,49.0,M,2,Unknown,Single,Less than $40K,Blue,42.0,4,2,2,4834.0,0.0,4834.0,0.998,1876.0,35,1.059,0.0
742552683,Existing Customer,44.0,F,3,High School,Married,Less than $40K,Blue,31.0,6,2,5,1438.3,688.0,750.3,0.976,4208.0,86,0.72,0.478
711455133,Existing Customer,55.0,M,3,College,Single,$120K +,Blue,36.0,5,3,3,12948.0,1839.0,11109.0,1.113,2481.0,42,0.68,0.142
716387733,Attrited Customer,49.0,M,4,Graduate,Single,$60K - $80K,Blue,36.0,1,4,5,5662.0,1484.0,4178.0,0.434,1693.0,25,0.25,0.262
772571508,Existing Customer,34.0,F,2,High School,Single,Less than $40K,Blue,24.0,4,1,0,2799.0,0.0,2799.0,0.696,2311.0,43,0.654,0.0
718815108,Existing Customer,50.0,M,2,Unknown,Married,$80K - $120K,Blue,38.0,3,3,1,6030.0,1315.0,4715.0,0.623,3420.0,81,0.841,0.218
719266158,Existing Customer,42.0,M,2,Graduate,Divorced,$80K - $120K,Blue,35.0,5,3,1,6779.0,1359.0,5420.0,0.737,3434.0,65,0.512,0.2
720708183,Existing Customer,53.0,F,1,Uneducated,Divorced,$40K - $60K,Silver,36.0,5,1,1,15248.0,1242.0,14006.0,0.725,4758.0,83,0.456,0.081
767523933,Existing Customer,53.0,M,3,High School,Single,$60K - $80K,Blue,45.0,4,1,0,15583.0,0.0,15583.0,0.873,3938.0,69,1.091,0.0
797466033,Existing Customer,32.0,M,1,High School,Married,$40K - $60K,Blue,26.0,3,2,3,2576.0,1754.0,822.0,1.027,2880.0,69,0.468,0.681
771886233,Existing Customer,48.0,M,1,Unknown,Married,$60K - $80K,Silver,37.0,6,3,5,25270.0,1090.0,24180.0,0.819,1941.0,51,1.318,0.043
712612233,Existing Customer,35.0,M,4,Graduate,Single,$60K - $80K,Blue,22.0,3,3,3,8717.0,719.0,7998.0,0.556,2067.0,59,0.595,0.082
716516208,Existing Customer,45.0,M,4,Graduate,Married,$80K - $120K,Blue,36.0,4,2,3,1438.3,0.0,1438.3,0.674,3748.0,64,0.829,0.0
709950858,Existing Customer,45.0,M,5,College,Single,$80K - $120K,Blue,35.0,4,2,1,33755.0,2301.0,31454.0,0.751,3458.0,71,0.651,0.068
779882508,Existing Customer,53.0,F,2,Unknown,Single,$40K - $60K,Blue,37.0,5,3,4,7282.0,0.0,7282.0,0.74,3364.0,69,0.816,0.0
717472833,Existing Customer,42.0,M,4,Unknown,Single,$80K - $120K,Blue,32.0,6,3,5,7260.0,713.0,6547.0,0.833,4253.0,73,0.78,0.098
712665633,Existing Customer,43.0,F,3,Graduate,Married,Less than $40K,Silver,30.0,6,1,4,12952.0,1864.0,11088.0,0.414,3472.0,51,0.457,0.144
709562358,Existing Customer,55.0,F,2,Unknown,Single,Less than $40K,Blue,43.0,6,1,5,5353.0,1594.0,3759.0,0.973,4456.0,79,0.837,0.298
715391433,Existing Customer,38.0,M,0,Graduate,Married,$60K - $80K,Blue,33.0,5,4,4,11741.0,1560.0,10181.0,0.773,2143.0,41,0.783,0.133
708722583,Existing Customer,39.0,F,4,Uneducated,Single,Less than $40K,Blue,36.0,5,3,1,2609.0,1656.0,953.0,0.657,3024.0,64,0.6,0.635
720452508,Existing Customer,51.0,F,1,College,Married,Unknown,Blue,37.0,4,3,1,11167.0,0.0,11167.0,0.622,3848.0,74,0.762,0.0
714566958,Existing Customer,44.0,M,3,High School,Married,$80K - $120K,Blue,36.0,4,2,5,20882.0,1420.0,19462.0,0.857,2291.0,40,0.6,0.068
816084333,Existing Customer,42.0,M,2,Unknown,Single,$120K +,Gold,37.0,5,2,2,34516.0,1230.0,33286.0,0.72,3260.0,63,1.1,0.036
806179683,Existing Customer,63.0,F,1,College,Single,$40K - $60K,Blue,56.0,5,3,2,3071.0,2044.0,1027.0,0.91,4433.0,68,0.659,0.666
806244183,Existing Customer,39.0,M,2,Graduate,Divorced,$60K - $80K,Blue,34.0,5,1,4,2267.0,0.0,2267.0,0.875,4544.0,84,0.75,0.0
787999533,Existing Customer,52.0,M,2,High School,Single,$120K +,Blue,44.0,4,2,2,6617.0,2517.0,4100.0,0.459,3595.0,68,0.659,0.38
718358808,Existing Customer,57.0,F,2,High School,Divorced,Less than $40K,Blue,50.0,5,3,5,3276.0,0.0,3276.0,0.972,3758.0,61,0.694,0.0
718474683,Existing Customer,36.0,M,0,High School,Married,$120K +,Blue,24.0,3,3,2,10097.0,2139.0,7958.0,1.408,3092.0,67,0.763,0.212
716908158,Existing Customer,42.0,F,3,College,Married,Less than $40K,Blue,36.0,6,2,1,8260.0,2517.0,5743.0,1.049,3299.0,64,0.73,0.305
713984208,Existing Customer,52.0,M,4,Graduate,Married,$40K - $60K,Blue,33.0,5,2,1,5776.0,874.0,4902.0,0.894,4029.0,72,0.636,0.151
713013483,Existing Customer,40.0,F,4,Graduate,Divorced,Less than $40K,Blue,36.0,5,3,3,1438.3,915.0,523.3,0.464,3754.0,58,0.611,0.636
754599558,Existing Customer,40.0,F,3,College,Single,Less than $40K,Blue,33.0,5,3,1,7207.0,2002.0,5205.0,0.828,3825.0,70,0.707,0.278
788739633,Attrited Customer,38.0,M,1,Unknown,Married,$120K +,Blue,16.0,3,1,4,2106.0,238.0,1868.0,0.61,2136.0,40,0.905,0.113
712411908,Existing Customer,44.0,M,3,High School,Married,$60K - $80K,Blue,34.0,4,2,5,21158.0,0.0,21158.0,0.633,4071.0,67,0.811,0.0
717538683,Existing Customer,43.0,M,3,Graduate,Married,$120K +,Blue,36.0,3,2,2,22906.0,1132.0,21774.0,0.942,3204.0,64,0.73,0.049
709447908,Existing Customer,45.0,M,2,Graduate,Married,$60K - $80K,Blue,33.0,4,3,4,2648.0,2309.0,339.0,1.006,3281.0,63,0.853,0.872
816834933,Existing Customer,34.0,F,4,Graduate,Single,Unknown,Silver,29.0,6,2,2,30702.0,673.0,30029.0,0.721,2652.0,64,0.524,0.022
718963158,Existing Customer,49.0,M,1,Unknown,Single,$120K +,Blue,40.0,5,3,1,34516.0,0.0,34516.0,0.759,3230.0,64,0.561,0.0
714358008,Existing Customer,53.0,F,1,College,Divorced,Unknown,Blue,36.0,3,1,3,17054.0,0.0,17054.0,0.673,4659.0,72,0.6,0.0
720758808,Attrited Customer,,M,3,College,Single,$60K - $80K,Blue,18.0,5,1,5,16317.0,0.0,16317.0,0.566,1995.0,54,0.929,0.0
708255633,Existing Customer,,M,1,Graduate,Single,$80K - $120K,Blue,27.0,3,2,4,3761.0,1710.0,2051.0,0.627,3240.0,65,0.585,0.455
716101308,Existing Customer,48.0,M,3,Unknown,Married,$40K - $60K,Blue,35.0,6,3,4,2173.0,0.0,,0.857,4251.0,60,0.714,0.0
715986258,Existing Customer,53.0,F,1,Uneducated,Single,$40K - $60K,Silver,41.0,3,3,2,15845.0,1675.0,14170.0,0.514,4037.0,68,0.447,0.106
715858008,Attrited Customer,49.0,F,1,Uneducated,Married,$40K - $60K,Blue,39.0,2,3,3,8061.0,2517.0,5544.0,0.352,1224.0,31,0.409,0.312
806226933,Existing Customer,37.0,M,2,High School,Unknown,$120K +,Blue,32.0,6,1,1,34516.0,0.0,34516.0,0.928,3660.0,59,1.107,0.0
708361833,Existing Customer,44.0,M,4,Graduate,Married,$80K - $120K,Blue,36.0,3,2,3,19430.0,0.0,19430.0,1.012,3650.0,80,0.633,0.0
778422933,Existing Customer,42.0,F,1,Unknown,Single,Unknown,Blue,22.0,4,2,2,19127.0,985.0,18142.0,0.966,3323.0,56,0.931,0.051
708957183,Existing Customer,48.0,M,0,Unknown,Divorced,$40K - $60K,Blue,36.0,3,1,0,2708.0,2517.0,191.0,0.568,2198.0,41,0.864,0.929
718000383,Existing Customer,60.0,F,1,Graduate,Single,Unknown,Blue,51.0,3,3,4,23566.0,1147.0,22419.0,0.629,4274.0,64,0.641,0.049
714466458,Existing Customer,49.0,F,2,High School,Married,Unknown,Blue,35.0,4,3,2,2532.0,2124.0,408.0,0.715,3400.0,76,0.727,0.839
719608308,Existing Customer,37.0,M,2,High School,Single,$60K - $80K,Blue,29.0,3,2,3,9829.0,2517.0,7312.0,0.59,2927.0,73,1.212,0.256
792995808,Existing Customer,57.0,F,3,Post-Graduate,Single,$40K - $60K,Blue,51.0,5,4,5,7226.0,1689.0,5537.0,0.83,3474.0,67,0.763,0.234
716211258,Existing Customer,59.0,F,1,College,Unknown,Less than $40K,Blue,49.0,6,5,4,4072.0,0.0,4072.0,0.464,1966.0,43,1.15,0.0
779289033,Existing Customer,46.0,F,3,Uneducated,Single,Unknown,Blue,28.0,4,1,5,21646.0,1778.0,19868.0,1.071,3328.0,61,0.794,0.082
719356008,Existing Customer,39.0,F,3,Graduate,Single,Less than $40K,Blue,36.0,4,3,4,1438.3,0.0,1438.3,1.022,4548.0,69,0.917,0.0
718503108,Existing Customer,40.0,M,3,Unknown,Married,$120K +,Blue,26.0,3,3,1,14046.0,1994.0,12052.0,0.437,3792.0,77,0.604,0.142
779661033,Existing Customer,49.0,M,4,Unknown,Married,$60K - $80K,Silver,32.0,5,2,3,25620.0,1107.0,24513.0,0.971,3503.0,66,0.65,0.043
813053733,Attrited Customer,53.0,M,4,Unknown,Single,$120K +,Blue,48.0,3,3,4,34516.0,278.0,34238.0,0.817,3029.0,49,0.4,0.008
718354683,Existing Customer,59.0,F,0,Graduate,Single,$40K - $60K,Silver,45.0,6,3,3,21358.0,1225.0,20133.0,0.681,3646.0,77,0.75,0.057
720529308,Attrited Customer,63.0,M,0,High School,Single,$60K - $80K,Blue,48.0,5,3,1,1856.0,0.0,1856.0,0.5,1805.0,46,0.769,0.0
787578183,Existing Customer,36.0,M,3,High School,Single,$80K - $120K,Blue,28.0,5,3,2,1438.3,0.0,1438.3,1.041,3204.0,68,0.838,0.0
737952333,Existing Customer,64.0,M,1,Graduate,Single,Less than $40K,Blue,56.0,3,1,5,2586.0,0.0,2586.0,0.631,3435.0,65,0.585,0.0
779498058,Existing Customer,39.0,M,2,Graduate,Married,$80K - $120K,Blue,21.0,5,3,3,3281.0,1272.0,2009.0,0.799,2006.0,34,0.545,0.388
799707858,Existing Customer,50.0,F,1,High School,Married,Less than $40K,Blue,42.0,6,1,2,7115.0,2000.0,5115.0,0.769,3584.0,57,0.966,0.281
719543208,Existing Customer,38.0,F,3,Uneducated,Single,Unknown,Blue,36.0,5,3,3,13220.0,848.0,12372.0,0.825,3789.0,72,0.565,0.064
797743233,Existing Customer,45.0,M,3,Uneducated,Unknown,$60K - $80K,Blue,39.0,3,2,3,5996.0,865.0,5131.0,0.511,4542.0,77,0.481,0.144
710658483,Attrited Customer,47.0,M,4,Graduate,Unknown,$40K - $60K,Blue,34.0,2,3,6,9080.0,2174.0,6906.0,0.653,2098.0,46,0.586,0.239
715399908,Existing Customer,54.0,F,2,High School,Single,Unknown,Blue,45.0,5,3,5,7563.0,1465.0,6098.0,0.511,4175.0,67,0.718,0.194
710288883,Existing Customer,40.0,F,1,Graduate,Married,Less than $40K,Blue,32.0,4,1,5,8749.0,1654.0,7095.0,0.695,5054.0,73,0.553,0.189
719912808,Existing Customer,52.0,M,2,High School,Single,$60K - $80K,Blue,39.0,3,3,4,14973.0,0.0,14973.0,0.706,4288.0,72,0.6,0.0
720247158,Existing Customer,63.0,M,0,Graduate,Single,Unknown,Blue,36.0,6,3,2,7108.0,600.0,6508.0,0.813,3787.0,68,0.619,0.084
718672233,Existing Customer,48.0,F,1,Graduate,Single,Unknown,Blue,38.0,3,2,2,23007.0,1239.0,21768.0,0.713,3395.0,63,0.465,0.054
789593058,Existing Customer,46.0,M,5,College,Married,$60K - $80K,Blue,39.0,3,2,3,24248.0,1020.0,23228.0,1.19,3311.0,84,0.75,0.042
710278458,Attrited Customer,52.0,M,2,High School,Single,$80K - $120K,Blue,43.0,4,3,3,11617.0,2517.0,9100.0,0.457,1643.0,43,0.483,0.217
714467733,Existing Customer,45.0,M,2,Graduate,Married,$60K - $80K,Silver,36.0,3,2,3,30428.0,1721.0,28707.0,0.717,4178.0,69,0.605,0.057
803026008,Existing Customer,48.0,M,3,Unknown,Married,$80K - $120K,Blue,42.0,3,6,2,6805.0,1448.0,5357.0,0.836,3463.0,65,0.711,0.213
772000533,Existing Customer,59.0,M,1,Graduate,Married,$60K - $80K,Blue,48.0,4,3,2,14257.0,1113.0,13144.0,0.406,1809.0,23,0.278,0.078
811035483,Attrited Customer,47.0,M,3,Uneducated,Divorced,$120K +,Silver,,2,4,5,34516.0,0.0,34516.0,0.521,1641.0,35,0.591,0.0
715480983,Existing Customer,55.0,F,2,College,Single,Less than $40K,Blue,36.0,5,2,3,5719.0,892.0,4827.0,0.589,3403.0,68,0.417,0.156
819997983,Existing Customer,53.0,M,5,Unknown,Married,$80K - $120K,Blue,48.0,6,1,0,9517.0,1869.0,7648.0,0.821,1453.0,26,0.857,0.196
807593058,Attrited Customer,41.0,F,3,Unknown,Single,$40K - $60K,Blue,36.0,3,2,4,5317.0,0.0,5317.0,0.699,2003.0,29,0.318,0.0
720437358,Existing Customer,40.0,M,3,Graduate,Single,$40K - $60K,Blue,32.0,5,1,2,2526.0,2303.0,223.0,0.836,3596.0,69,0.568,0.912
719465733,Existing Customer,52.0,F,2,High School,Single,Less than $40K,Blue,44.0,6,3,3,2971.0,0.0,2971.0,1.154,4458.0,63,0.615,0.0
711978858,Existing Customer,59.0,M,2,Graduate,Single,Less than $40K,Blue,49.0,6,3,2,6834.0,900.0,5934.0,0.605,4422.0,70,0.628,0.132
814364808,Existing Customer,36.0,F,2,Uneducated,Married,Unknown,Blue,31.0,5,3,1,3002.0,1002.0,2000.0,1.033,2624.0,46,1.0,0.334
788820933,Existing Customer,59.0,M,2,Graduate,Single,$60K - $80K,Blue,42.0,3,2,2,16727.0,1380.0,15347.0,0.605,3511.0,73,0.622,0.083
713316558,Existing Customer,41.0,M,4,High School,Married,$60K - $80K,Blue,29.0,3,2,2,4573.0,0.0,4573.0,0.703,3776.0,70,0.944,0.0
779856483,Existing Customer,38.0,M,2,Post-Graduate,Single,$80K - $120K,Blue,22.0,4,1,2,15410.0,0.0,15410.0,0.638,3368.0,69,0.533,0.0
717085983,Existing Customer,44.0,F,2,High School,Single,$40K - $60K,Blue,25.0,6,2,3,3299.0,2517.0,782.0,0.981,4312.0,84,0.787,0.763
788030208,Attrited Customer,42.0,F,2,Uneducated,Single,Less than $40K,Silver,33.0,1,2,3,13453.0,2517.0,10936.0,0.619,1904.0,42,0.448,0.187
709914858,Existing Customer,48.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,4,1,2,6362.0,1705.0,4657.0,0.644,5169.0,84,0.474,0.268
716111808,Existing Customer,57.0,F,2,Unknown,Married,Less than $40K,Blue,49.0,5,3,1,2679.0,2011.0,668.0,0.466,1723.0,28,0.75,0.751
708618933,Existing Customer,34.0,M,2,Uneducated,Single,$120K +,Blue,13.0,6,3,2,4369.0,2049.0,2320.0,0.865,3259.0,80,0.6,0.469
720446508,Existing Customer,50.0,F,2,Uneducated,Single,Less than $40K,Blue,36.0,5,3,2,1721.0,1037.0,684.0,0.721,2681.0,57,0.727,0.603
756488883,Existing Customer,41.0,M,2,Uneducated,Single,$80K - $120K,Blue,34.0,6,2,2,2196.0,1619.0,577.0,0.656,2040.0,65,0.711,0.737
708414033,Existing Customer,50.0,M,4,Graduate,Married,$40K - $60K,Blue,38.0,6,3,3,2845.0,1153.0,1692.0,0.836,3730.0,66,0.941,0.405
756727233,Existing Customer,49.0,M,2,High School,Single,$120K +,Blue,42.0,3,2,4,21144.0,1190.0,19954.0,0.5,4895.0,66,0.784,0.056
720379533,Attrited Customer,47.0,M,3,Unknown,Unknown,$120K +,Blue,36.0,1,3,4,3952.0,,3952.0,0.809,2066.0,37,0.233,0.0
720340383,Existing Customer,45.0,F,2,Graduate,Married,Less than $40K,Blue,25.0,4,2,2,3518.0,2035.0,1483.0,0.567,4034.0,82,0.673,0.578
771453033,Existing Customer,47.0,M,3,High School,Married,$60K - $80K,Blue,35.0,5,1,2,17343.0,1280.0,16063.0,1.314,3170.0,57,0.629,0.074
708747708,Existing Customer,43.0,M,3,Graduate,Married,$80K - $120K,Blue,33.0,4,1,2,3498.0,0.0,3498.0,1.109,2512.0,56,0.867,0.0
712460433,Existing Customer,39.0,M,2,Uneducated,Single,$40K - $60K,Blue,25.0,4,1,3,9121.0,1426.0,,0.666,4112.0,80,0.481,0.156
719801508,Existing Customer,36.0,M,1,Uneducated,Unknown,$120K +,Blue,23.0,6,3,3,20230.0,798.0,19432.0,0.592,4314.0,82,0.708,0.039
720983733,Attrited Customer,44.0,M,3,Unknown,Single,$60K - $80K,Blue,36.0,2,3,3,15422.0,864.0,14558.0,0.578,2136.0,54,0.8,0.056
713657733,Existing Customer,47.0,M,4,Unknown,Single,$60K - $80K,Blue,36.0,5,3,1,9132.0,800.0,8332.0,0.62,3809.0,71,0.511,0.088
709955958,Existing Customer,41.0,F,1,High School,Single,Less than $40K,Blue,33.0,4,2,0,8054.0,1023.0,7031.0,0.75,3374.0,45,0.875,0.127
719099583,Attrited Customer,42.0,M,3,Graduate,Married,$40K - $60K,Blue,34.0,3,2,3,1640.0,1444.0,196.0,0.423,1360.0,33,0.222,0.88
719513733,Existing Customer,48.0,M,3,Doctorate,Married,$80K - $120K,Blue,41.0,3,3,4,8739.0,0.0,8739.0,0.715,4276.0,69,0.769,
710654808,Attrited Customer,46.0,M,4,Graduate,Single,$80K - $120K,Blue,36.0,3,1,4,1818.0,0.0,1818.0,0.672,2308.0,44,0.467,0.0
719651358,Existing Customer,46.0,F,4,Uneducated,Single,Unknown,Blue,33.0,3,3,3,24949.0,1749.0,23200.0,0.626,4092.0,77,0.54,0.07
718917408,Existing Customer,46.0,F,3,Graduate,Married,$40K - $60K,Blue,38.0,4,3,3,3115.0,1136.0,1979.0,0.499,3704.0,70,0.458,0.365
808753758,Existing Customer,52.0,M,2,Uneducated,Divorced,$120K +,Blue,47.0,5,2,2,29695.0,1525.0,28170.0,0.529,4109.0,71,0.614,0.051
711699183,Existing Customer,56.0,M,2,Uneducated,Divorced,$60K - $80K,Blue,50.0,4,1,2,7261.0,1079.0,6182.0,1.312,3723.0,58,1.071,0.149
711196458,Attrited Customer,38.0,F,1,Unknown,Married,Less than $40K,Blue,20.0,2,2,3,1621.0,580.0,1041.0,0.421,1893.0,41,0.171,0.358
772565883,Existing Customer,41.0,M,0,High School,Single,$80K - $120K,Blue,31.0,3,5,2,33472.0,2517.0,30955.0,0.633,4719.0,70,0.667,0.075
717203958,Existing Customer,51.0,M,3,Graduate,Married,$40K - $60K,Blue,36.0,6,3,2,11512.0,988.0,10524.0,0.569,1842.0,32,1.133,0.086
769701258,Existing Customer,26.0,F,0,Unknown,Unknown,Unknown,Blue,18.0,3,3,3,12463.0,1319.0,11144.0,0.655,3996.0,71,0.543,0.106
714933783,Existing Customer,51.0,M,2,Graduate,Married,$60K - $80K,Blue,37.0,5,1,4,8511.0,0.0,8511.0,0.88,3775.0,62,0.676,0.0
717650133,Existing Customer,41.0,M,5,Graduate,Single,$60K - $80K,Blue,28.0,5,1,4,4821.0,1426.0,3395.0,0.898,3571.0,58,0.933,0.296
708707808,Existing Customer,57.0,M,2,Graduate,Unknown,$60K - $80K,Blue,45.0,4,1,2,2480.0,1584.0,896.0,0.874,3438.0,66,0.784,0.639
717331758,Existing Customer,44.0,M,4,Graduate,Married,$120K +,Blue,32.0,6,3,4,34516.0,2517.0,31999.0,0.765,4228.0,83,0.596,0.073
801385458,Existing Customer,52.0,M,1,Uneducated,Married,$120K +,Blue,46.0,5,2,4,8596.0,2019.0,6577.0,0.677,4017.0,80,0.6,0.235
710605458,Existing Customer,49.0,M,2,High School,Married,$60K - $80K,Blue,39.0,6,3,2,7223.0,1963.0,5260.0,0.852,4127.0,70,0.842,0.272
719570733,Existing Customer,52.0,M,2,Unknown,Single,$60K - $80K,Blue,39.0,3,2,3,1629.0,978.0,651.0,0.552,3766.0,83,0.694,0.6
708646233,Existing Customer,44.0,F,1,Unknown,Divorced,Unknown,Blue,36.0,3,2,1,17116.0,1289.0,15827.0,0.559,3632.0,50,0.923,0.075
766006758,Existing Customer,63.0,M,1,High School,Married,$60K - $80K,Blue,56.0,3,2,4,7216.0,2321.0,4895.0,0.491,1734.0,38,0.583,0.322
710695083,Existing Customer,44.0,M,3,College,Single,$60K - $80K,Silver,32.0,4,1,3,28397.0,1421.0,26976.0,0.635,1635.0,31,0.824,0.05
709224033,Attrited Customer,53.0,M,4,Uneducated,Single,$60K - $80K,Blue,43.0,1,3,2,13720.0,0.0,13720.0,0.671,1830.0,36,0.241,0.0
795991758,Existing Customer,47.0,F,3,Unknown,Married,$40K - $60K,Blue,41.0,5,3,3,7553.0,660.0,6893.0,0.549,4079.0,67,0.457,0.087
709381383,Existing Customer,49.0,M,4,Graduate,Married,$60K - $80K,Blue,36.0,4,6,2,2952.0,2517.0,435.0,0.809,3830.0,77,0.51,0.853
810321933,Existing Customer,35.0,M,3,High School,Unknown,$80K - $120K,Blue,30.0,5,3,3,11229.0,1054.0,10175.0,0.552,1898.0,36,1.571,0.094
716235783,Existing Customer,45.0,M,3,College,Married,$40K - $60K,Blue,39.0,3,2,4,7109.0,866.0,6243.0,0.572,4047.0,75,0.667,0.122
758833758,Existing Customer,45.0,M,4,Unknown,Married,$40K - $60K,Blue,38.0,4,3,3,1862.0,845.0,1017.0,0.604,3520.0,68,0.889,0.454
713579733,Existing Customer,36.0,M,2,College,Single,$60K - $80K,Blue,22.0,5,3,3,4511.0,754.0,3757.0,0.905,2597.0,71,0.919,0.167
804649833,Existing Customer,42.0,M,3,Post-Graduate,Married,$40K - $60K,Blue,29.0,3,3,4,2533.0,1126.0,1407.0,0.788,3436.0,74,0.574,0.445
780971583,Existing Customer,46.0,M,1,Graduate,Divorced,$120K +,Blue,30.0,6,2,2,2016.0,797.0,1219.0,1.108,3772.0,62,0.879,0.395
804673308,Attrited Customer,49.0,M,5,Uneducated,Married,$40K - $60K,Blue,44.0,2,3,4,3893.0,0.0,3893.0,0.662,1866.0,37,0.947,0.0
788747358,Existing Customer,50.0,M,0,High School,Divorced,$40K - $60K,Blue,29.0,5,3,2,5530.0,2034.0,3496.0,0.647,4836.0,68,0.744,0.368
713199558,Existing Customer,57.0,F,3,Doctorate,Single,Less than $40K,Blue,44.0,5,3,2,1737.0,813.0,924.0,0.756,3669.0,58,0.812,0.468
713777883,Existing Customer,46.0,F,0,Graduate,Divorced,Unknown,Blue,36.0,3,3,2,6853.0,1679.0,5174.0,0.975,3543.0,52,1.0,0.245
771081558,Existing Customer,55.0,M,2,High School,Divorced,$120K +,Blue,42.0,3,2,2,34516.0,1190.0,33326.0,0.832,2862.0,78,0.733,0.034
710229333,Existing Customer,38.0,M,2,College,Single,$40K - $60K,Blue,20.0,6,1,3,11068.0,1254.0,9814.0,0.418,3812.0,64,0.641,0.113
720406233,Existing Customer,35.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,5,2,4,5546.0,1829.0,,0.673,1770.0,46,1.0,0.33
767784708,Attrited Customer,48.0,M,0,Doctorate,Married,$60K - $80K,Blue,41.0,2,3,4,7277.0,504.0,6773.0,0.582,2356.0,40,0.29,0.069
712052058,Existing Customer,57.0,M,3,Graduate,Single,$40K - $60K,Blue,48.0,3,3,0,9426.0,1574.0,7852.0,0.791,4212.0,75,0.531,0.167
715278708,Existing Customer,55.0,M,2,Unknown,Single,$60K - $80K,Blue,36.0,5,3,1,1594.0,927.0,667.0,0.985,3851.0,65,0.806,0.582
827049558,Existing Customer,47.0,M,2,Graduate,Unknown,$80K - $120K,Blue,43.0,3,2,2,2158.0,1170.0,988.0,0.73,4421.0,89,0.679,0.542
710248233,Existing Customer,37.0,M,3,College,Single,$40K - $60K,Blue,28.0,5,2,3,3490.0,1421.0,2069.0,1.125,3392.0,80,0.86,0.407
712146558,Existing Customer,48.0,F,5,Uneducated,Married,Less than $40K,Blue,30.0,3,2,3,2364.0,1619.0,745.0,0.585,3230.0,65,0.711,0.685
715179933,Existing Customer,49.0,F,2,High School,Married,Unknown,Blue,36.0,6,2,3,15704.0,0.0,15704.0,0.924,4253.0,91,0.685,0.0
709215708,Existing Customer,49.0,M,2,Post-Graduate,Unknown,$60K - $80K,Blue,36.0,4,2,5,18253.0,2517.0,15736.0,0.91,3737.0,73,0.587,0.138
710668458,Existing Customer,48.0,F,4,Graduate,Married,Less than $40K,Blue,36.0,5,3,0,3696.0,0.0,3696.0,0.916,3405.0,76,0.727,0.0
718828083,Existing Customer,52.0,M,1,Graduate,Single,$40K - $60K,Blue,43.0,4,3,3,8748.0,2284.0,6464.0,0.839,3533.0,73,0.587,0.261
720781158,Existing Customer,44.0,F,2,Uneducated,Divorced,$40K - $60K,Blue,27.0,4,2,3,5608.0,1243.0,4365.0,0.497,3829.0,74,0.396,0.222
